date,price_first_auction,price_second_auction,auction_price_spread,auction_spread_dir,y_proba,trade_signal,trade,position_size,profit,profit_pct,cumulative_profit
2022-07-24 19:00:00,314.9,294.02,-20.879999999999995,0,0.31271367497914426,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-24 20:00:00,291.4,289.65,-1.75,0,0.3131495264706741,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-24 21:00:00,284.1,287.61,3.509999999999991,1,0.347210878144873,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-24 22:00:00,255.0,280.5,25.5,1,0.38276827090685045,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-24 23:00:00,243.0,210.01,-32.99000000000001,0,0.33161228417972183,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 00:00:00,211.0,221.5,10.5,1,0.3363438053168852,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 01:00:00,205.6,210.01,4.409999999999997,1,0.3526603883343582,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 02:00:00,197.0,205.96,8.960000000000008,1,0.36496085516945687,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 03:00:00,190.0,206.69,16.689999999999998,1,0.3808217953913362,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 04:00:00,190.6,210.0,19.40000000000001,1,0.3677877224844668,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 05:00:00,202.0,210.01,8.009999999999991,1,0.34163704279245677,hold,hold,0.0,0.0,,2766.3107545282255
2022-07-25 06:00:00,226.9,259.98,33.08000000000001,1,0.29492655576852467,short,short,4.971285617604353,-169.45012823035208,-15.022378161131376,2596.8606262978733
2022-07-25 07:00:00,248.0,273.85,25.850000000000023,1,0.3539241976632488,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 08:00:00,267.0,271.0,4.0,1,0.31480403886514674,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 09:00:00,266.2,261.81,-4.389999999999986,0,0.3348778055819218,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 10:00:00,242.8,225.88,-16.920000000000016,0,0.33798975937838815,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 11:00:00,225.7,210.0,-15.699999999999989,0,0.35407071943244584,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 12:00:00,200.0,191.68,-8.319999999999993,0,0.37023091475953823,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 13:00:00,174.8,180.67,5.869999999999976,1,0.32584295770248006,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 14:00:00,164.0,162.23,-1.7700000000000102,0,0.34254013305922637,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 15:00:00,173.2,167.44,-5.759999999999991,0,0.3262484152777171,hold,hold,0.0,0.0,,2596.8606262978733
2022-07-25 16:00:00,215.8,195.77,-20.03,0,0.2993200823549559,short,short,4.909523469910658,93.33775510231048,8.809810574402475,2690.1983814001837
2022-07-25 17:00:00,265.0,254.21,-10.789999999999992,0,0.2895521898676397,short,short,5.047360909218663,49.46102421046934,3.6978804911341774,2739.6594056106533
2022-07-25 18:00:00,315.6,287.31,-28.29000000000002,0,0.2582772371036143,short,short,5.50152656998648,150.63818666491764,8.675906637044077,2890.297592275571
2022-07-25 19:00:00,305.0,284.24,-20.75999999999999,0,0.2435577915796447,short,short,5.722048146798642,113.78971952753975,6.520061314758569,3004.0873118031104
2022-07-25 20:00:00,286.6,274.23,-12.370000000000005,0,0.2627785053138211,short,short,5.434955322273237,62.23039733651997,3.9951253440423304,3066.3177091396306
2022-07-25 21:00:00,282.5,289.65,7.149999999999977,1,0.279644043031735,short,short,5.1891270473966475,-42.102258388885915,-2.872054232017259,3024.215450750745
2022-07-25 22:00:00,239.0,257.73,18.730000000000015,1,0.31202158827524684,short,short,4.73314294999314,-93.6517674533716,-8.278820300305107,2930.5636832973732
2022-07-25 23:00:00,209.0,202.07,-6.930000000000007,0,0.33418860327562594,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 00:00:00,190.0,187.09,-2.9099999999999966,0,0.3801833577866967,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 01:00:00,194.0,191.1,-2.9000000000000057,0,0.3714335608087729,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 02:00:00,201.0,194.08,-6.9199999999999875,0,0.373276180416537,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 03:00:00,208.0,199.99,-8.009999999999991,0,0.3897886105518516,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 04:00:00,207.0,206.94,-0.0600000000000022,0,0.3743790803229265,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 05:00:00,212.0,214.98,2.9799999999999898,1,0.3677791438367809,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 06:00:00,259.0,240.06,-18.94,0,0.3438234343206218,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 07:00:00,292.7,285.81,-6.889999999999986,0,0.4208409445008482,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 08:00:00,288.3,291.3,3.0,1,0.47239903157173246,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 09:00:00,257.6,276.0,18.399999999999977,1,0.48410001183297013,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 10:00:00,231.4,244.97,13.569999999999991,1,0.5250737847327649,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 11:00:00,232.35,257.79,25.440000000000023,1,0.5271969480367237,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 12:00:00,226.75,253.6,26.84999999999999,1,0.5474126268759385,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 13:00:00,218.2,232.78,14.580000000000013,1,0.5065022243163841,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 14:00:00,208.7,208.7,0.0,0,0.5275027285236793,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 15:00:00,220.0,234.23,14.22999999999999,1,0.5216004583246394,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 16:00:00,227.0,252.16,25.159999999999997,1,0.4992857122108957,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 17:00:00,281.0,302.39,21.389999999999983,1,0.4673168874547604,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 18:00:00,322.0,349.91,27.910000000000025,1,0.429615099732265,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 19:00:00,339.9,360.0,20.100000000000023,1,0.47387511421810635,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 20:00:00,327.7,349.98,22.28000000000003,1,0.4455488573938561,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 21:00:00,328.0,347.2,19.19999999999999,1,0.416910658672321,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 22:00:00,286.4,301.45,15.050000000000011,1,0.46074065417640525,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-26 23:00:00,267.6,275.72,8.120000000000005,1,0.3591698934093607,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-27 00:00:00,245.6,280.56,34.96000000000001,1,0.5580609726533479,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-27 01:00:00,247.1,243.03,-4.069999999999993,0,0.5805020031195525,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-27 02:00:00,249.8,225.05,-24.75,0,0.57844249092238,hold,hold,0.0,0.0,,2930.5636832973732
2022-07-27 03:00:00,243.9,219.6,-24.30000000000001,0,0.6155026798725451,long,long,3.788435489302848,-97.05898239005924,-10.50422551422529,2833.504700907314
2022-07-27 04:00:00,247.1,219.96,-27.139999999999983,0,0.5971513966811939,hold,hold,0.0,0.0,,2833.504700907314
2022-07-27 05:00:00,247.1,225.06,-22.039999999999992,0,0.6121292883596066,hold,hold,0.0,0.0,,2833.504700907314
2022-07-27 06:00:00,281.0,252.29,-28.710000000000008,0,0.6513416698090364,long,long,4.242459708296238,-126.80101822518502,-10.636498781500862,2706.703682682129
2022-07-27 07:00:00,352.2,352.16,-0.0399999999999636,0,0.6513074243501152,long,long,4.24201361013581,-5.169680544405278,-0.3460208733043472,2701.5340021377237
2022-07-27 08:00:00,337.9,340.01,2.1100000000000136,1,0.7534506481148999,long,long,5.676878791447627,6.97821424995457,0.36378642248894316,2708.512216387678
2022-07-27 09:00:00,332.25,330.0,-2.25,0,0.7053123046822838,long,long,4.974654471362347,-16.19297256056528,-0.9797125455166114,2692.319243827113
2022-07-27 10:00:00,305.6,328.39,22.789999999999964,1,0.7347246485932202,long,long,5.398203092504309,118.025048478173,7.15437364522315,2810.344292305286
2022-07-27 11:00:00,297.9,330.0,32.10000000000002,1,0.7138109786541689,long,long,5.095261132472223,158.5578823523585,10.446020820940102,2968.9021746576445
2022-07-27 12:00:00,306.3,339.99,33.69,1,0.7394106791375079,long,long,5.467281524225907,179.19271455117078,10.70044685426017,3148.0948892088154
2022-07-27 13:00:00,295.0,336.1,41.10000000000002,1,0.7368609550575524,long,long,5.429640670883283,218.15823157330306,13.620043643546317,3366.2531207821185
2022-07-27 14:00:00,278.45,317.2,38.75,1,0.74300427672306,long,long,5.520553552287576,208.92145015114357,13.591055386558942,3575.174570933262
2022-07-27 15:00:00,289.8,320.0,30.19999999999999,1,0.744379977632817,long,long,5.541015511006332,162.33866843239116,10.109606049622526,3737.513239365653
2022-07-27 16:00:00,332.5,329.99,-2.509999999999991,0,0.6845825534015996,long,long,4.686532724218539,-16.763197137788488,-1.0757554349094203,3720.7500422278645
2022-07-27 17:00:00,375.2,367.7,-7.5,0,0.6388729339267767,long,long,4.081586257042076,-35.61189692781557,-2.3254301505233292,3685.138145300049
2022-07-27 18:00:00,404.0,423.46,19.45999999999998,1,0.6372731115023484,long,long,4.061170186438846,74.03037182809986,4.512086078931154,3759.168517128149
2022-07-27 19:00:00,392.7,390.74,-1.9599999999999795,0,0.5607412972018248,hold,hold,0.0,0.0,,3759.168517128149
2022-07-27 20:00:00,381.7,373.94,-7.759999999999991,0,0.5664633712697191,hold,hold,0.0,0.0,,3759.168517128149
2022-07-27 21:00:00,372.6,361.91,-10.689999999999998,0,0.605557234664142,hold,hold,0.0,0.0,,3759.168517128149
2022-07-27 22:00:00,297.9,293.42,-4.479999999999961,0,0.5672905203135092,hold,hold,0.0,0.0,,3759.168517128149
2022-07-27 23:00:00,310.0,330.0,20.0,1,0.5325929638295142,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 00:00:00,275.8,277.52,1.7199999999999704,1,0.5355303535550195,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 01:00:00,266.3,271.0,4.699999999999989,1,0.5458022098324498,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 02:00:00,254.8,266.41,11.610000000000014,1,0.5522391040894885,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 03:00:00,252.4,261.85,9.450000000000015,1,0.566972675168103,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 04:00:00,252.3,272.8,20.5,1,0.5804821292654634,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 05:00:00,259.1,267.24,8.139999999999986,1,0.573014948824776,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 06:00:00,305.3,273.0,-32.30000000000001,0,0.5257826715314647,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 07:00:00,376.0,358.05,-17.94999999999999,0,0.5482497528360982,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 08:00:00,353.8,349.07,-4.730000000000018,0,0.5754082062534127,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 09:00:00,353.4,343.2,-10.199999999999989,0,0.5977241128168298,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 10:00:00,329.9,317.69,-12.20999999999998,0,0.5644363450806242,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 11:00:00,315.4,301.96,-13.439999999999998,0,0.5735693909963993,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 12:00:00,318.0,313.34,-4.660000000000025,0,0.5305650566645376,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 13:00:00,306.8,307.9,1.099999999999966,1,0.5230321847379681,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 14:00:00,303.0,309.99,6.990000000000009,1,0.5489525228914319,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 15:00:00,329.0,328.0,-1.0,0,0.5718427550031138,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 16:00:00,368.0,376.99,8.990000000000009,1,0.5109250006312978,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 17:00:00,400.0,402.62,2.6200000000000045,1,0.4803609300500483,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 18:00:00,430.0,416.72,-13.279999999999973,0,0.4097519940655432,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 19:00:00,424.0,413.32,-10.680000000000009,0,0.4038870436156957,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 20:00:00,400.0,389.99,-10.009999999999993,0,0.4505292097132354,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 21:00:00,383.8,381.64,-2.160000000000025,0,0.43294613314830804,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 22:00:00,313.9,318.3,4.400000000000034,1,0.4870977630324857,hold,hold,0.0,0.0,,3759.168517128149
2022-07-28 23:00:00,280.0,271.41,-8.589999999999975,0,0.3826382925454559,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 00:00:00,270.0,263.51,-6.490000000000009,0,0.379456536403684,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 01:00:00,265.4,270.02,4.6200000000000045,1,0.3884509666818601,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 02:00:00,264.9,261.03,-3.870000000000005,0,0.4099354732262014,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 03:00:00,262.2,258.15,-4.050000000000011,0,0.4298059755500673,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 04:00:00,265.0,264.0,-1.0,0,0.41792101102808743,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 05:00:00,257.0,268.18,11.180000000000009,1,0.43118504724523743,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 06:00:00,313.0,329.0,16.0,1,0.3777703359242124,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 07:00:00,375.4,374.0,-1.3999999999999773,0,0.432580161108183,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 08:00:00,378.1,376.3,-1.8000000000000114,0,0.4504173567486471,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 09:00:00,346.0,334.21,-11.79000000000002,0,0.44811264900958736,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 10:00:00,317.0,315.95,-1.0500000000000114,0,0.4793750362335396,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 11:00:00,301.6,314.21,12.609999999999957,1,0.4858639707960759,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 12:00:00,287.8,306.04,18.24000000000001,1,0.495606125613249,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 13:00:00,273.7,293.26,19.56,1,0.44457259321849085,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 14:00:00,283.8,277.32,-6.480000000000018,0,0.44489496255126393,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 15:00:00,306.15,310.0,3.8500000000000223,1,0.45386814518629404,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 16:00:00,350.0,350.19,0.1899999999999977,1,0.4415726730248869,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 17:00:00,381.6,375.0,-6.600000000000023,0,0.41105417779479503,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 18:00:00,393.0,393.11,0.1100000000000136,1,0.37457081449485724,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 19:00:00,395.0,390.24,-4.759999999999991,0,0.3202666172429862,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 20:00:00,365.15,363.92,-1.2299999999999611,0,0.3235144103937161,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 21:00:00,342.2,350.7,8.5,1,0.33012451261648934,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 22:00:00,285.0,265.0,-20.0,0,0.3690244320293494,hold,hold,0.0,0.0,,3759.168517128149
2022-07-29 23:00:00,292.2,319.94,27.74000000000001,1,0.35841103407117464,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 00:00:00,271.8,263.0,-8.800000000000011,0,0.4496981575559485,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 01:00:00,259.2,260.0,0.8000000000000114,1,0.4103457016938931,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 02:00:00,241.25,236.91,-4.340000000000003,0,0.40590104309254377,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 03:00:00,226.7,223.03,-3.669999999999987,0,0.4586015851533798,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 04:00:00,229.1,227.47,-1.6299999999999957,0,0.4345510738829111,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 05:00:00,233.0,232.59,-0.4099999999999966,0,0.4219869734736028,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 06:00:00,247.6,260.0,12.400000000000006,1,0.3861892714545726,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 07:00:00,262.7,285.85,23.15000000000003,1,0.430861069630775,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 08:00:00,289.0,291.85,2.8500000000000227,1,0.4664204350737772,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 09:00:00,268.0,268.24,0.2400000000000091,1,0.44034240971490235,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 10:00:00,249.8,243.05,-6.75,0,0.4862986546783251,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 11:00:00,240.0,232.28,-7.719999999999999,0,0.5005755561662301,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 12:00:00,230.0,219.01,-10.990000000000007,0,0.5154564665882158,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 13:00:00,217.43,215.06,-2.3700000000000045,0,0.48749970136649073,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 14:00:00,226.62,220.95,-5.670000000000016,0,0.5126947926683499,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 15:00:00,225.7,232.52,6.820000000000022,1,0.4946311290727879,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 16:00:00,266.7,277.62,10.920000000000016,1,0.43034952283032135,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 17:00:00,293.8,312.18,18.379999999999995,1,0.354130071391046,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 18:00:00,310.0,342.6,32.60000000000002,1,0.38172695709827087,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 19:00:00,323.9,344.61,20.710000000000036,1,0.36082679894850933,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 20:00:00,324.3,341.17,16.870000000000005,1,0.3714132996211227,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 21:00:00,331.8,346.56,14.759999999999993,1,0.37694594299128237,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 22:00:00,303.5,320.16,16.660000000000025,1,0.47761616055440825,hold,hold,0.0,0.0,,3759.168517128149
2022-07-30 23:00:00,291.0,294.65,3.6499999999999777,1,0.4472590192507797,hold,hold,0.0,0.0,,3759.168517128149
2022-07-31 00:00:00,278.7,276.36,-2.339999999999975,0,0.5794361159092549,hold,hold,0.0,0.0,,3759.168517128149
2022-07-31 01:00:00,249.4,254.38,4.97999999999999,1,0.617093575736646,long,long,3.808044812154397,13.964063164528856,1.4703248762151004,3773.1325802926776
2022-07-31 02:00:00,240.7,244.76,4.060000000000002,1,0.6022801152820012,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 03:00:00,229.5,241.89,12.389999999999986,1,0.5983576538644284,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 04:00:00,219.3,231.65,12.349999999999994,1,0.5747788446335333,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 05:00:00,215.0,229.51,14.509999999999993,1,0.5725209328043117,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 06:00:00,230.0,230.09,0.0900000000000034,1,0.5162899194546446,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 07:00:00,218.0,225.32,7.319999999999993,1,0.5395015459983739,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 08:00:00,213.2,224.42,11.22,1,0.48247396855842306,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 09:00:00,216.0,215.91,-0.0900000000000034,0,0.5193334429121721,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 10:00:00,221.5,210.48,-11.02000000000001,0,0.5351587370116985,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 11:00:00,229.5,211.36,-18.139999999999983,0,0.5160015752217875,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 12:00:00,219.35,200.09,-19.25999999999999,0,0.5183622855487556,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 13:00:00,197.9,194.49,-3.4099999999999966,0,0.5045852084355766,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 14:00:00,197.65,198.55,0.9000000000000057,1,0.5453332076190219,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 15:00:00,206.0,204.95,-1.0500000000000114,0,0.5591038120470042,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 16:00:00,248.8,257.3,8.5,1,0.5234526397909994,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 17:00:00,297.65,300.21,2.5600000000000023,1,0.49774631575168904,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 18:00:00,346.3,346.53,0.2299999999999613,1,0.42680637010741107,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 19:00:00,350.0,352.38,2.3799999999999955,1,0.4324318574918008,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 20:00:00,342.1,357.01,14.909999999999968,1,0.4863669882467082,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 21:00:00,339.0,372.0,33.0,1,0.4936348242276863,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 22:00:00,290.9,338.0,47.10000000000002,1,0.594007435350238,hold,hold,0.0,0.0,,3773.1325802926776
2022-07-31 23:00:00,249.9,261.52,11.619999999999976,1,0.48917934087603443,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 00:00:00,229.8,268.49,38.69,1,0.4794098389349105,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 01:00:00,223.0,261.54,38.54000000000002,1,0.49780066245575966,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 02:00:00,226.7,258.13,31.430000000000007,1,0.5081532825713535,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 03:00:00,216.6,261.29,44.690000000000026,1,0.5523167100719868,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 04:00:00,230.0,267.61,37.610000000000014,1,0.5271629250201711,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 05:00:00,218.6,267.32,48.72,1,0.5644194523156498,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 06:00:00,306.0,320.34,14.339999999999977,1,0.49858483908947,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 07:00:00,342.5,375.2,32.69999999999999,1,0.5668247445972189,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 08:00:00,363.1,368.76,5.659999999999968,1,0.5532233472342157,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 09:00:00,334.0,349.05,15.050000000000011,1,0.5574357391932476,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 10:00:00,308.3,331.46,23.159999999999968,1,0.5756128650779879,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 11:00:00,281.9,313.4,31.5,1,0.6051287230294975,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 12:00:00,268.2,302.48,34.28000000000003,1,0.5988361842503429,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 13:00:00,237.0,272.13,35.129999999999995,1,0.5663368171550023,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 14:00:00,235.5,268.2,32.69999999999999,1,0.5495333378212774,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 15:00:00,263.5,290.35,26.850000000000023,1,0.5070707768356596,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 16:00:00,320.1,332.0,11.899999999999975,1,0.5042078160463994,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 17:00:00,349.8,352.29,2.490000000000009,1,0.471119265060269,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 18:00:00,378.0,362.17,-15.829999999999984,0,0.43394459184847534,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 19:00:00,356.0,348.06,-7.939999999999998,0,0.39458271703372955,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 20:00:00,315.0,314.0,-1.0,0,0.4033217029649053,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 21:00:00,266.0,241.4,-24.59999999999999,0,0.4288459751263739,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 22:00:00,181.0,184.99,3.990000000000009,1,0.49096742060896736,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-01 23:00:00,236.7,274.95,38.25,1,0.3345699555911884,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 00:00:00,229.4,228.41,-0.9900000000000092,0,0.43237582124588897,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 01:00:00,221.8,221.26,-0.5400000000000205,0,0.4538054637659555,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 02:00:00,210.0,214.2,4.199999999999989,1,0.468319043579826,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 03:00:00,196.2,200.09,3.890000000000015,1,0.4870743968555556,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 04:00:00,198.8,200.03,1.2299999999999898,1,0.4676494437744219,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 05:00:00,201.6,200.04,-1.5600000000000025,0,0.4937122381176946,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 06:00:00,225.5,220.17,-5.3300000000000125,0,0.44947992470216097,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 07:00:00,254.4,238.42,-15.980000000000018,0,0.49763331021719903,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 08:00:00,285.6,305.01,19.409999999999968,1,0.45589757892259664,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 09:00:00,263.2,279.21,16.00999999999999,1,0.42203120984142684,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 10:00:00,234.0,235.31,1.3100000000000025,1,0.48352973648148057,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 11:00:00,211.0,205.93,-5.069999999999993,0,0.48354257201223333,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 12:00:00,197.0,195.51,-1.490000000000009,0,0.5235803717399343,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 13:00:00,186.1,188.06,1.960000000000008,1,0.540524874768296,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 14:00:00,185.0,189.92,4.9199999999999875,1,0.4677538709485683,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 15:00:00,195.0,194.14,-0.8600000000000136,0,0.49351591574269277,hold,hold,0.0,0.0,,3773.1325802926776
2022-08-02 16:00:00,241.0,230.56,-10.439999999999998,0,0.42926099067707857,hold,hold,0.0,0.0,,3773.1325802926776
